...1	Bin ID	Bin Quality	Bin Lineage	Domain	Phylum	Class	Order	Family	Genus	Bin Methods	Created By	Date Added	Completeness	Contamination	Total Number of Bases	5s rRNA	16s rRNA	23s rRNA	tRNA Genes	Gene Count	Scaffold Count
NA	3300050821_2078	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.43	3.56	4282167	0	0	0	40	3927	31
NA	3300050821_212	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.39	1.86	2941638	0	0	0	20	2971	389
NA	3300050821_2541	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	84.28	1.06	3182099	0	0	0	41	3200	265
NA	3300050821_2664	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.14	0	2571500	0	0	0	29	2616	300
NA	3300050821_374	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	89.44	2.29	3285790	1	0	0	43	3235	240
NA	3300050821_457	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	59.09	0.86	3322572	1	0	0	29	3304	293
NA	3300050821_528	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	88.5	2.22	2741651	0	0	0	25	2635	161
NA	3300050821_769	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	86.85	2.97	2866244	0	1	0	30	2906	242
NA	3300050821_1351	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	59.12	0	3721300	0	0	0	20	3643	380
NA	3300050821_1370	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50.86	0	3626346	0	0	0	19	3668	457
NA	3300050821_1664	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	91.59	5.67	4694695	1	0	0	33	4425	57
NA	3300050821_2009	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	84.94	3.03	4490013	0	0	0	30	4457	444
NA	3300050821_2462	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	61.52	7.88	3601501	0	1	0	10	3766	606
NA	3300050821_2535	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	89.94	6.94	5022167	0	0	0	41	4756	280
NA	3300050821_2610	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	79.12	5.23	3741389	0	1	0	21	3704	451
NA	3300050821_2642	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	80.83	2.73	3503018	0	0	0	18	3574	314
NA	3300050821_474	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	91.47	2.58	3657074	0	0	0	37	3441	59
NA	3300050821_634	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	75.94	1.22	3434215	0	0	0	16	3272	291
NA	3300050821_68	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.75	3.45	3788187	0	0	0	20	3553	114
NA	3300050821_76	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	90.63	5.45	4489187	1	1	0	36	4169	183
NA	3300050821_98	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 Bog-1198	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.22	3.64	4493063	0	0	0	34	4238	207
NA	3300050821_1316	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 FEN-1191	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	56.82	1.9	2280123	0	1	0	10	2359	255
NA	3300050821_1470	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 FEN-1191	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	57.21	0	1927577	0	0	0	16	2022	243
NA	3300050821_2336	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 FEN-1191	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.17	0	2264323	0	1	0	17	2328	328
NA	3300050821_2509	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 FEN-1191	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	77.09	2.1	2797220	0	1	0	25	2583	36
NA	3300050821_2543	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 FEN-1191	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	86.73	3.64	3795582	0	1	0	41	3655	211
NA	3300050821_72	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 FEN-1191	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	89.16	4.99	4568576	1	0	1	38	4381	252
NA	3300050821_2141	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 ZC4RG24	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	59.66	0	3360356	0	0	0	17	3371	345
NA	3300050821_1765	MQ	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Rhodanobacteraceae; Rhodanobacter	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Rhodanobacteraceae	 Rhodanobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	96.29	1.29	3420439	0	0	0	42	3222	186
NA	3300050821_2123	MQ	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	81.38	1.72	3197250	0	0	0	40	3161	260
NA	3300050821_918	MQ	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Xanthomonadales	 Xanthomonadaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	66.91	1.33	2838717	0	0	0	37	2933	380
NA	3300050821_1893	MQ	Bacteria	Bacteria	 T1SED10-198M	NA	NA	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50	0	2134325	0	0	0	20	2212	270
NA	3300050821_2124	MQ	Bacteria; Chlamydiae; Chlamydiia	Bacteria	 Verrucomicrobiota_A	 Chlamydiia	 Parachlamydiales	 Rhabdochlamydiaceae	 PALSA-1444	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	81.54	0.23	1669315	0	1	0	27	1739	113
NA	3300050821_2196	MQ	Bacteria; Chlamydiae; Chlamydiia; Parachlamydiales	Bacteria	 Verrucomicrobiota_A	 Chlamydiia	 Parachlamydiales	 Rhabdochlamydiaceae	 PALSA-1444	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	85.64	1.91	1720417	1	0	0	32	1775	110
NA	3300050821_373	MQ	Bacteria; Chlamydiae; Chlamydiia; Parachlamydiales	Bacteria	 Verrucomicrobiota_A	 Chlamydiia	 Parachlamydiales	 Rhabdochlamydiaceae	 PALSA-1444	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	85.46	2.03	1316349	0	1	1	28	1364	61
NA	3300050821_2733	MQ	Bacteria; Chlamydiae; Chlamydiia; Parachlamydiales	Bacteria	 Verrucomicrobiota_A	 Chlamydiia	 Parachlamydiales	 SM23-39	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.59	0	1059069	0	0	0	25	1150	118
NA	3300050821_928	MQ	Bacteria	Bacteria	 Verrucomicrobiota_A	 Chlamydiia	 Parachlamydiales	 SM23-39	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	80.91	0.71	1599937	0	1	0	31	1656	71
NA	3300050821_452	HQ	Bacteria	Bacteria	 Verrucomicrobiota_A	 Chlamydiia	 Parachlamydiales	 SM23-39	 PALSA-1448	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	92.91	0.68	2386782	2	1	1	39	2389	61
NA	3300050821_1161	MQ	Bacteria	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	80.85	3.6	4511215	0	0	0	40	4740	407
NA	3300050821_1514	MQ	Bacteria	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	72.28	2.03	3150804	0	0	0	12	3124	278
NA	3300050821_1560	MQ	Bacteria	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	51.9	0	3204416	0	0	0	13	3161	363
NA	3300050821_1686	MQ	Bacteria	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	56.72	0.34	4465306	0	0	0	30	5098	494
NA	3300050821_1941	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.84	3.08	2376047	1	1	0	12	2352	222
NA	3300050821_2582	MQ	Bacteria	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	72.59	2.03	4228038	0	0	0	31	4180	421
NA	3300050821_2772	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	65.27	0.68	2143577	1	1	1	15	2183	218
NA	3300050821_2976	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.62	1.35	1785850	0	0	0	11	1975	226
NA	3300050821_310	MQ	Bacteria	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	86.15	4.05	5858144	0	0	0	41	5829	285
NA	3300050821_73	MQ	Bacteria	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.16	2.84	5205119	1	1	1	40	5177	371
NA	3300050821_1474	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 UBA10450	 AV40	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50.88	2.25	1011802	0	0	0	17	1142	156
NA	3300050821_1485	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 UBA10450	 AV40	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	76.18	0.9	2136936	0	1	0	30	2223	201
NA	3300050821_2234	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 UBA10450	 AV40	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.5	2.03	2624216	0	1	1	37	2764	175
NA	3300050821_3056	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 UBA10450	 AV40	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	53.47	2.03	1253979	1	0	0	18	1445	224
NA	3300050821_46	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 UBA10450	 AV40	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	62.64	0	2003457	0	1	1	33	2097	175
NA	3300050821_539	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 UBA10450	 AV40	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	75.37	3.04	1743432	1	0	0	19	1902	231
NA	3300050821_806	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 UBA10450	 AV40	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	62.37	0.34	1456632	0	0	0	14	1582	217
NA	3300050821_95	MQ	Bacteria	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 UBA10450	 AV40	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	93.12	1.35	2916559	0	0	1	46	2930	97
NA	3300050821_2940	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 UBA10450	 AV55	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.24	0.68	1762818	1	0	0	22	1937	253
NA	3300050821_2711	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	74.25	0	2117110	1	0	1	25	2051	194
NA	3300050821_18	HQ	Bacteria; Verrucomicrobia; Opitutae; Opitutales	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Opitutaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	99.32	2.05	3276906	1	1	1	44	2897	59
NA	3300050821_1531	MQ	Bacteria; Verrucomicrobia; Opitutae; Opitutales	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Opitutaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	81.57	1.37	2494830	0	0	0	35	2521	200
NA	3300050821_1003	MQ	Bacteria; Verrucomicrobia; Opitutae; Opitutales	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Opitutaceae	 Palsa-1447	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	70.3	0	3555872	0	0	0	37	3321	318
NA	3300050821_1029	MQ	Bacteria; Verrucomicrobia; Opitutae; Opitutales	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Opitutaceae	 Palsa-1447	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	57.1	0	2461275	0	0	0	16	2360	315
NA	3300050821_1752	MQ	Bacteria; Verrucomicrobia; Opitutae; Opitutales	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Opitutaceae	 Palsa-1447	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	56.54	0	1741637	0	0	0	28	1764	237
NA	3300050821_1811	MQ	Bacteria; Verrucomicrobia; Opitutae; Opitutales	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Opitutaceae	 Palsa-1447	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.26	0	2248041	0	0	0	18	2214	291
NA	3300050821_2183	MQ	Bacteria; Verrucomicrobia; Opitutae; Opitutales	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Opitutales	 Opitutaceae	 Palsa-1447	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	72.02	0.68	2996167	0	0	0	30	2863	342
NA	3300050821_1296	MQ	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobia subdivision 3; Pedosphaera; Pedosphaera parvula	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 Pedosphaera	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	91.48	3.38	3562761	0	0	0	38	3529	297
NA	3300050821_1667	MQ	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 Pedosphaera	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50.17	1.72	3006544	0	0	0	28	2950	339
NA	3300050821_2321	MQ	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 Pedosphaera	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	79.39	6.08	4468036	0	0	0	49	4189	448
NA	3300050821_450	MQ	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobia subdivision 3; Pedosphaera; Pedosphaera parvula	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 Pedosphaera	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	89.22	3.94	5026322	1	1	1	80	4701	302
NA	3300050821_592	MQ	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 Pedosphaera	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	60.98	3.04	4375364	0	0	0	27	4153	603
NA	3300050821_88	MQ	Bacteria; Verrucomicrobia; Verrucomicrobiae; Verrucomicrobiales; Verrucomicrobia subdivision 3; Pedosphaera; Pedosphaera parvula	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 Pedosphaera	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	83.1	4.31	4513769	1	0	0	62	4207	171
NA	3300050821_110	MQ	Bacteria	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 PSRM01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	100	8.58	7193721	1	1	1	59	5860	99
NA	3300050821_1310	MQ	Bacteria	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 PSRM01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	57.33	3.72	5164413	0	0	0	37	5113	528
NA	3300050821_2112	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 PSRM01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	92.11	7.63	5886201	1	0	1	31	5199	366
NA	3300050821_2595	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 PSRM01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	66.28	2.03	4041485	0	0	0	51	3779	365
NA	3300050821_323	MQ	Bacteria; Verrucomicrobia	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae	 PSRM01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	65.14	5.43	4873384	0	0	0	38	4597	456
